type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,712968,穩懋元富07購01,TW20Z7129683,2020/07/15,上櫃,,RWSCCA
上櫃認購(售)權證,713040,精材統一07購01,TW20Z7130400,2020/07/16,上櫃,,RWSCCA
上櫃認購(售)權證,713129,群聯元富07購03,TW20Z7131291,2020/07/20,上櫃,,RWSCCA
上櫃認購(售)權證,713130,鈊象元富07購06,TW20Z7131309,2020/07/20,上櫃,,RWSCCA
上櫃認購(售)權證,713133,新普中信07購01,TW20Z7131333,2020/07/21,上櫃,,RWSCCE
上櫃認購(售)權證,713231,合晶元富07購01,TW20Z7132315,2020/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,713232,信驊元富07購02,TW20Z7132323,2020/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,713233,宣德元富07購01,TW20Z7132331,2020/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,713234,閎康元富07購01,TW20Z7132349,2020/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,713238,穩懋元富07購02,TW20Z7132380,2020/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,713239,鈊象元富07購08,TW20Z7132398,2020/07/23,上櫃,,RWSCCA
上櫃認購(售)權證,713262,宜鼎元富07購01,TW20Z7132620,2020/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,713263,欣銓元富07購01,TW20Z7132638,2020/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,713264,倉和元富07購01,TW20Z7132646,2020/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,713265,海韻電元富07購01,TW20Z7132653,2020/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,713266,緯軟元富07購01,TW20Z7132661,2020/07/24,上櫃,,RWSCCA
上櫃認購(售)權證,713283,M31元富07購02,TW20Z7132836,2020/07/27,上櫃,,RWSCCA
上櫃認購(售)權證,713321,統新統一07購01,TW20Z7133214,2020/07/28,上櫃,,RWSCCA
上櫃認購(售)權證,713322,統新統一07購02,TW20Z7133222,2020/07/28,上櫃,,RWSCCA
上櫃認購(售)權證,713323,統新統一07購03,TW20Z7133230,2020/07/28,上櫃,,RWSCCA
上櫃認購(售)權證,713372,信驊元富07購03,TW20Z7133727,2020/07/28,上櫃,,RWSCCA
上櫃認購(售)權證,713373,統新元富07購01,TW20Z7133735,2020/07/28,上櫃,,RWSCCA
上櫃認購(售)權證,713374,鈺太元富07購01,TW20Z7133743,2020/07/28,上櫃,,RWSCCA
上櫃認購(售)權證,713404,力旺元富07購01,TW20Z7134048,2020/07/29,上櫃,,RWSCCA
上櫃認購(售)權證,713408,原相元富07購01,TW20Z7134089,2020/07/29,上櫃,,RWSCCA
上櫃認購(售)權證,713439,原相元富07購02,TW20Z7134394,2020/07/31,上櫃,,RWSCCA
上櫃認購(售)權證,713527,雙鴻元富08購01,TW20Z7135276,2020/08/06,上櫃,,RWSCCA
上櫃認購(售)權證,713529,鈊象元富08購01,TW20Z7135292,2020/08/06,上櫃,,RWSCCA
上櫃認購(售)權證,713530,鈊象元富08購02,TW20Z7135300,2020/08/06,上櫃,,RWSCCA
上櫃認購(售)權證,713691,弘塑元富08購01,TW20Z7136910,2020/08/13,上櫃,,RWSCCA
上櫃認購(售)權證,713736,安勤元富08購01,TW20Z7137363,2020/08/14,上櫃,,RWSCCA
上櫃認購(售)權證,713762,倉和元富08購01,TW20Z7137629,2020/08/17,上櫃,,RWSCCA
上櫃認購(售)權證,713763,桂盟元富08購01,TW20Z7137637,2020/08/17,上櫃,,RWSCCA
上櫃認購(售)權證,713764,桂盟元富08購02,TW20Z7137645,2020/08/17,上櫃,,RWSCCA
上櫃認購(售)權證,713765,精華元富08購01,TW20Z7137652,2020/08/17,上櫃,,RWSCCA
上櫃認購(售)權證,713777,大江元富08購01,TW20Z7137777,2020/08/18,上櫃,,RWSCCA
上櫃認購(售)權證,713778,威剛元富08購01,TW20Z7137785,2020/08/18,上櫃,,RWSCCA
上櫃認購(售)權證,713817,群聯元富08購01,TW20Z7138171,2020/08/20,上櫃,,RWSCCA
上櫃認購(售)權證,713818,碩禾元富08購01,TW20Z7138189,2020/08/20,上櫃,,RWSCCA
上櫃認購(售)權證,713819,碩禾元富08購02,TW20Z7138197,2020/08/20,上櫃,,RWSCCA
上櫃認購(售)權證,713852,信驊元富08購01,TW20Z7138528,2020/08/21,上櫃,,RWSCCA
上櫃認購(售)權證,713853,碩禾元富08購03,TW20Z7138536,2020/08/21,上櫃,,RWSCCA
上櫃認購(售)權證,713870,宏捷科元富08購01,TW20Z7138700,2020/08/24,上櫃,,RWSCCA
上櫃認購(售)權證,713871,碩禾元富08購04,TW20Z7138718,2020/08/24,上櫃,,RWSCCA
上櫃認購(售)權證,713882,穩懋元富08購01,TW20Z7138825,2020/08/25,上櫃,,RWSCCA
上櫃認購(售)權證,713921,原相元富08購01,TW20Z7139211,2020/08/27,上櫃,,RWSCCA
上櫃認購(售)權證,713922,精測元富08購01,TW20Z7139229,2020/08/27,上櫃,,RWSCCA
上櫃認購(售)權證,713996,昇佳電元富08購01,TW20Z7139963,2020/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,713997,鈊象元富08購03,TW20Z7139971,2020/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,713998,鈊象元富08購04,TW20Z7139989,2020/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,713999,鈊象元富08購05,TW20Z7139997,2020/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,714000,鈊象元富08購06,TW20Z7140003,2020/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,714053,弘塑元富08購02,TW20Z7140532,2020/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,714054,昇佳電元富08購02,TW20Z7140540,2020/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,714055,昇佳電元富08購03,TW20Z7140557,2020/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,714057,宣德元富08購01,TW20Z7140573,2020/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,714120,大江元富09購01,TW20Z7141209,2020/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,714122,雙鴻元富09購01,TW20Z7141225,2020/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,714159,鈺太元富09購01,TW20Z7141597,2020/09/04,上櫃,,RWSCCA
上櫃認購(售)權證,714202,倉和元富09購01,TW20Z7142025,2020/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,714203,泰博元富09購01,TW20Z7142033,2020/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,714204,泰博元富09購02,TW20Z7142041,2020/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,714264,璟德元富09購01,TW20Z7142645,2020/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,714297,統新元富09購01,TW20Z7142975,2020/09/11,上櫃,,RWSCCA
上櫃認購(售)權證,714331,凡甲元富09購01,TW20Z7143312,2020/09/14,上櫃,,RWSCCA
上櫃認購(售)權證,714332,弘塑元富09購01,TW20Z7143320,2020/09/14,上櫃,,RWSCCA
上櫃認購(售)權證,714333,精測元富09購01,TW20Z7143338,2020/09/14,上櫃,,RWSCCA
上櫃認購(售)權證,714348,威剛元富07購02,TW20Z7143486,2020/09/15,上櫃,,RWSCCA
上櫃認購(售)權證,714349,原相元富09購01,TW20Z7143494,2020/09/15,上櫃,,RWSCCA
上櫃認購(售)權證,714350,創惟元富07購01,TW20Z7143502,2020/09/15,上櫃,,RWSCCA
上櫃認購(售)權證,714351,群聯元富07購05,TW20Z7143510,2020/09/15,上櫃,,RWSCCA
上櫃認購(售)權證,714353,僑威元富07購01,TW20Z7143536,2020/09/15,上櫃,,RWSCCA
上櫃認購(售)權證,714375,良維元富09購01,TW20Z7143759,2020/09/16,上櫃,,RWSCCA
上櫃認購(售)權證,714449,聯亞元富09購01,TW20Z7144492,2020/09/21,上櫃,,RWSCCA
上櫃認購(售)權證,714492,譜瑞中信07購01,TW20Z7144922,2020/09/22,上櫃,,RWSCCE
上櫃認購(售)權證,714505,倉和元富09購02,TW20Z7145051,2020/09/23,上櫃,,RWSCCA
上櫃認購(售)權證,714580,世界元富09購01,TW20Z7145804,2020/09/25,上櫃,,RWSCCA
上櫃認購(售)權證,714581,創惟元富07購02,TW20Z7145812,2020/09/25,上櫃,,RWSCCA
上櫃認購(售)權證,714644,穩懋元富09購01,TW20Z7146448,2020/09/29,上櫃,,RWSCCA
上櫃認購(售)權證,714678,雙鴻元富07購01,TW20Z7146786,2020/09/30,上櫃,,RWSCCA
上櫃認購(售)權證,714728,弘塑元富0A購01,TW20Z7147289,2020/10/07,上櫃,,RWSCCA
上櫃認購(售)權證,714729,金可元富0A購01,TW20Z7147297,2020/10/07,上櫃,,RWSCCA
上櫃認購(售)權證,714730,金可元富0A購02,TW20Z7147305,2020/10/07,上櫃,,RWSCCA
上櫃認購(售)權證,714765,元太中信08購01,TW20Z7147651,2020/10/08,上櫃,,RWSCCE
上櫃認購(售)權證,714766,台燿中信08購01,TW20Z7147669,2020/10/08,上櫃,,RWSCCE
上櫃認購(售)權證,714767,原相中信08購01,TW20Z7147677,2020/10/08,上櫃,,RWSCCE
上櫃認購(售)權證,714785,大田元富08購01,TW20Z7147859,2020/10/08,上櫃,,RWSCCA
上櫃認購(售)權證,714787,萬潤元富0A購01,TW20Z7147875,2020/10/08,上櫃,,RWSCCA
上櫃認購(售)權證,714813,倉和元富0A購01,TW20Z7148139,2020/10/12,上櫃,,RWSCCA
上櫃認購(售)權證,714847,台燿元富0A購01,TW20Z7148477,2020/10/13,上櫃,,RWSCCA
上櫃認購(售)權證,714848,精測元富0A購01,TW20Z7148485,2020/10/13,上櫃,,RWSCCA
上櫃認購(售)權證,714860,廣錠統一07購01,TW20Z7148600,2020/10/14,上櫃,,RWSCCA
上櫃認購(售)權證,714864,宏捷科富邦07購01,TW20Z7148642,2020/10/14,上櫃,,RWSCCA
上櫃認購(售)權證,714882,波若威凱基07購01,TW20Z7148824,2020/10/14,上櫃,,RWSCCA
上櫃認購(售)權證,714889,廣運統一07購01,TW20Z7148899,2020/10/14,上櫃,,RWSCCA
上櫃認購(售)權證,714890,迅得元富0A購01,TW20Z7148907,2020/10/14,上櫃,,RWSCCA
上櫃認購(售)權證,714908,大江元富08購03,TW20Z7149087,2020/10/15,上櫃,,RWSCCA
上櫃認購(售)權證,714909,大江元富08購04,TW20Z7149095,2020/10/15,上櫃,,RWSCCA
上櫃認購(售)權證,714910,合晶元富08購01,TW20Z7149103,2020/10/15,上櫃,,RWSCCA
上櫃認購(售)權證,714911,群聯元富08購03,TW20Z7149111,2020/10/15,上櫃,,RWSCCA
上櫃認購(售)權證,714912,群聯元富08購04,TW20Z7149129,2020/10/15,上櫃,,RWSCCA
上櫃認購(售)權證,714913,廣錠元富0A購01,TW20Z7149137,2020/10/15,上櫃,,RWSCCA
上櫃認購(售)權證,714935,穩懋富邦07購01,TW20Z7149350,2020/10/16,上櫃,,RWSCCA
上櫃認購(售)權證,714972,宏捷科元富07購01,TW20Z7149723,2020/10/19,上櫃,,RWSCCA
上櫃認購(售)權證,714973,佳邦元富08購01,TW20Z7149731,2020/10/19,上櫃,,RWSCCA
上櫃認購(售)權證,715013,廣錠統一07購02,TW20Z7150135,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715050,雍智元大07購01,TW20Z7150507,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715069,雍智統一08購01,TW20Z7150697,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715070,雍智統一08購02,TW20Z7150705,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715071,雍智統一09購01,TW20Z7150713,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715072,碩禾統一08購01,TW20Z7150721,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715080,雍智凱基07購01,TW20Z7150804,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715082,宣德元富08購02,TW20Z7150820,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715083,雍智元富0A購01,TW20Z7150838,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715086,雙鴻元富08購03,TW20Z7150861,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715116,雍智統一08購03,TW20Z7151166,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715121,廣運元富0A購01,TW20Z7151216,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715164,穩懋統一07購01,TW20Z7151646,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715184,信驊元富0A購01,TW20Z7151844,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715213,雍智元富0A購02,TW20Z7152131,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715214,精測元富07購01,TW20Z7152149,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715239,旺矽統一09購01,TW20Z7152396,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715269,雙鴻國票07購01,TW20Z7152693,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715290,廣運統一07購02,TW20Z7152909,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715329,元太富邦08購01,TW20Z7153295,2020/11/02,上櫃,,RWSCCA
上櫃認購(售)權證,715373,雍智元大08購01,TW20Z7153733,2020/11/03,上櫃,,RWSCCA
上櫃認購(售)權證,715376,精材元富08購01,TW20Z7153766,2020/11/03,上櫃,,RWSCCA
上櫃認購(售)權證,715406,廣運元大08購01,TW20Z7154061,2020/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,715414,穩懋元富08購02,TW20Z7154145,2020/11/04,上櫃,,RWSCCA
上櫃認購(售)權證,715457,聯亞元富08購01,TW20Z7154574,2020/11/05,上櫃,,RWSCCA
上櫃認購(售)權證,715461,昇佳電中信08購01,TW20Z7154616,2020/11/06,上櫃,,RWSCCE
上櫃認購(售)權證,715462,宣德中信08購01,TW20Z7154624,2020/11/06,上櫃,,RWSCCE
上櫃認購(售)權證,715497,宏捷科元大08購01,TW20Z7154970,2020/11/09,上櫃,,RWSCCA
上櫃認購(售)權證,715512,中美晶元富09購01,TW20Z7155126,2020/11/09,上櫃,,RWSCCA
上櫃認購(售)權證,715575,中美晶元富09購02,TW20Z7155753,2020/11/10,上櫃,,RWSCCA
上櫃認購(售)權證,715576,中美晶元富0B購01,TW20Z7155761,2020/11/10,上櫃,,RWSCCA
上櫃認購(售)權證,715579,合一元富08購01,TW20Z7155795,2020/11/10,上櫃,,RWSCCA
上櫃認購(售)權證,715580,合一元富09購01,TW20Z7155803,2020/11/10,上櫃,,RWSCCA
上櫃認購(售)權證,715606,萬潤凱基08購01,TW20Z7156066,2020/11/11,上櫃,,RWSCCA
上櫃認購(售)權證,715611,M31元富08購01,TW20Z7156116,2020/11/11,上櫃,,RWSCCA
上櫃認購(售)權證,715612,原相元富0B購01,TW20Z7156124,2020/11/11,上櫃,,RWSCCA
上櫃認購(售)權證,715613,穩懋元富08購03,TW20Z7156132,2020/11/11,上櫃,,RWSCCA
上櫃認購(售)權證,715622,旺矽國票08購01,TW20Z7156223,2020/11/11,上櫃,,RWSCCA
上櫃認購(售)權證,715624,精材國票08購01,TW20Z7156249,2020/11/11,上櫃,,RWSCCA
上櫃認購(售)權證,715639,倉和元大08購01,TW20Z7156397,2020/11/12,上櫃,,RWSCCA
上櫃認購(售)權證,715657,旺矽統一0A購01,TW20Z7156579,2020/11/12,上櫃,,RWSCCA
上櫃認購(售)權證,715661,精材統一09購01,TW20Z7156611,2020/11/12,上櫃,,RWSCCA
上櫃認購(售)權證,715662,精材統一0A購01,TW20Z7156629,2020/11/12,上櫃,,RWSCCA
上櫃認購(售)權證,715669,群聯國票08購01,TW20Z7156694,2020/11/12,上櫃,,RWSCCA
上櫃認購(售)權證,715687,萬潤凱基08購02,TW20Z7156876,2020/11/13,上櫃,,RWSCCA
上櫃認購(售)權證,715688,萬潤凱基08購03,TW20Z7156884,2020/11/13,上櫃,,RWSCCA
上櫃認購(售)權證,715704,旺矽元富09購01,TW20Z7157049,2020/11/13,上櫃,,RWSCCA
上櫃認購(售)權證,715728,合一國泰07購02,TW20Z7157288,2020/11/16,上櫃,,RWSCCA
上櫃認購(售)權證,715736,胡連凱基07購01,TW20Z7157361,2020/11/16,上櫃,,RWSCCA
上櫃認購(售)權證,715740,鴻碩凱基07購01,TW20Z7157403,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715743,群聯統一07購02,TW20Z7157437,2020/11/16,上櫃,,RWSCCA
上櫃認購(售)權證,715745,鴻碩國票07購01,TW20Z7157452,2020/11/16,上櫃,,RWSCCA
上櫃認購(售)權證,715749,旺矽元富07購01,TW20Z7157494,2020/11/16,上櫃,,RWSCCA
上櫃認購(售)權證,715754,佳邦群益07購01,TW20Z7157544,2020/11/16,上櫃,,RWSCCA
上櫃認購(售)權證,715762,原相國泰07購02,TW20Z7157627,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715763,雙鴻國泰07購01,TW20Z7157635,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715767,雙鴻群益07購01,TW20Z7157676,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715773,雍智元大08購02,TW20Z7157734,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715782,宏捷科國票07購02,TW20Z7157825,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715784,旺矽國票07購01,TW20Z7157841,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715785,鈊象國票07購02,TW20Z7157858,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715786,統新元富08購01,TW20Z7157866,2020/11/17,上櫃,,RWSCCA
上櫃認購(售)權證,715799,鴻碩國泰07購02,TW20Z7157999,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715800,鈊象國泰07購01,TW20Z7158005,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715804,旺矽元大07購01,TW20Z7158047,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715807,雙鴻元大08購01,TW20Z7158070,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715808,鈺太元大07購01,TW20Z7158088,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715813,胡連統一07購01,TW20Z7158138,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715815,群聯統一07購03,TW20Z7158153,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715822,中美晶元富0B購02,TW20Z7158229,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715823,昇佳電元富0B購01,TW20Z7158237,2020/11/18,上櫃,,RWSCCA
上櫃認購(售)權證,715831,金居國泰07購01,TW20Z7158310,2020/11/19,上櫃,,RWSCCA
上櫃認購(售)權證,715850,立端統一07購01,TW20Z7158500,2020/11/19,上櫃,,RWSCCA
上櫃認購(售)權證,715857,金居國票07購01,TW20Z7158575,2020/11/19,上櫃,,RWSCCA
上櫃認購(售)權證,715860,穩懋國票07購02,TW20Z7158609,2020/11/19,上櫃,,RWSCCA
上櫃認購(售)權證,715862,穩懋富邦07購02,TW20Z7158625,2020/11/19,上櫃,,RWSCCA
上櫃認購(售)權證,715863,金居中信08購01,TW20Z7158633,2020/11/19,上櫃,,RWSCCE
上櫃認購(售)權證,715880,原相富邦07購01,TW20Z7158807,2020/11/20,上櫃,,RWSCCA
上櫃認購(售)權證,715902,倉和統一07購02,TW20Z7159029,2020/11/20,上櫃,,RWSCCA
上櫃認購(售)權證,715904,中美晶國票07購01,TW20Z7159045,2020/11/20,上櫃,,RWSCCA
上櫃認購(售)權證,715906,宏捷科國票07購03,TW20Z7159060,2020/11/20,上櫃,,RWSCCA
上櫃認購(售)權證,715907,旺矽國票08購02,TW20Z7159078,2020/11/20,上櫃,,RWSCCA
上櫃認購(售)權證,715908,璟德國票07購01,TW20Z7159086,2020/11/20,上櫃,,RWSCCA
上櫃認購(售)權證,715943,統新元富0B購01,TW20Z7159433,2020/11/23,上櫃,,RWSCCA
上櫃認購(售)權證,715944,新鉅科元富08購01,TW20Z7159441,2020/11/23,上櫃,,RWSCCA
上櫃認購(售)權證,715963,力旺凱基07購01,TW20Z7159631,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,715973,中美晶富邦07購01,TW20Z7159730,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,715975,神盾富邦07購01,TW20Z7159755,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,715977,晟德富邦07購01,TW20Z7159771,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,715998,力旺國票07購01,TW20Z7159987,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716000,元太國票07購01,TW20Z7160001,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716003,信昌電國票07購01,TW20Z7160035,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716004,海韻電國票07購01,TW20Z7160043,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716005,穩懋國票07購03,TW20Z7160050,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716007,力旺元富0B購01,TW20Z7160076,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716009,神盾元富07購01,TW20Z7160092,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716010,新鉅科元富08購02,TW20Z7160100,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716011,穩懋元富08購04,TW20Z7160118,2020/11/24,上櫃,,RWSCCA
上櫃認購(售)權證,716017,合一國泰08購01,TW20Z7160175,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716018,精材國泰07購02,TW20Z7160183,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716025,大宇資凱基09購01,TW20Z7160258,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716032,海韻電統一07購01,TW20Z7160324,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716033,神盾統一07購01,TW20Z7160332,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716034,創惟統一07購01,TW20Z7160340,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716036,精材統一07購04,TW20Z7160365,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716040,精材富邦07購02,TW20Z7160407,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716043,M31國票07購01,TW20Z7160431,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716044,大田國票07購01,TW20Z7160449,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716046,萬潤國票07購01,TW20Z7160464,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716048,精材國票07購03,TW20Z7160480,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716050,六角元富08購01,TW20Z7160506,2020/11/25,上櫃,,RWSCCA
上櫃認購(售)權證,716066,佳邦群益07購02,TW20Z7160662,2020/11/26,上櫃,,RWSCCA
上櫃認購(售)權證,716099,精材元富08購02,TW20Z7160993,2020/11/26,上櫃,,RWSCCA
上櫃認購(售)權證,716100,鈺太元富08購01,TW20Z7161009,2020/11/26,上櫃,,RWSCCA
上櫃認購(售)權證,716108,倉和凱基09購01,TW20Z7161082,2020/11/26,上櫃,,RWSCCA
上櫃認購(售)權證,716110,精材統一07購05,TW20Z7161108,2020/11/26,上櫃,,RWSCCA
上櫃認購(售)權證,716111,精材統一09購02,TW20Z7161116,2020/11/26,上櫃,,RWSCCA
上櫃認購(售)權證,716112,鈊象統一07購01,TW20Z7161124,2020/11/26,上櫃,,RWSCCA
上櫃認購(售)權證,716121,廣運元大07購01,TW20Z7161215,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716123,中菲行元富08購01,TW20Z7161231,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716125,昇佳電元富08購04,TW20Z7161256,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716126,松瑞藥元富08購01,TW20Z7161264,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716127,僑威元富09購01,TW20Z7161272,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716135,環球晶凱基09購01,TW20Z7161355,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716137,大江統一07購01,TW20Z7161371,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716138,環球晶國泰07購01,TW20Z7161389,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716139,世界富邦07購01,TW20Z7161397,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716141,環球晶富邦07購02,TW20Z7161413,2020/11/27,上櫃,,RWSCCA
上櫃認購(售)權證,716142,中美晶中信09購01,TW20Z7161421,2020/11/27,上櫃,,RWSCCE
上櫃認購(售)權證,716143,台半中信09購01,TW20Z7161439,2020/11/27,上櫃,,RWSCCE
上櫃認購(售)權證,716144,台半中信09購02,TW20Z7161447,2020/11/27,上櫃,,RWSCCE
上櫃認購(售)權證,716158,鈺太國泰07購01,TW20Z7161587,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716159,頎邦國泰07購01,TW20Z7161595,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716161,雍智富邦07購01,TW20Z7161611,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716188,雍智統一07購01,TW20Z7161884,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716189,博智元富0B購01,TW20Z7161892,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716190,博智元富0B購02,TW20Z7161900,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716191,智擎元富08購01,TW20Z7161918,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716192,新鉅科元富08購03,TW20Z7161926,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716193,新鉅科元富08購04,TW20Z7161934,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716194,瑞基元富08購01,TW20Z7161942,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716203,海韻電國票07購02,TW20Z7162031,2020/11/30,上櫃,,RWSCCA
上櫃認購(售)權證,716208,原相國泰08購01,TW20Z7162080,2020/12/01,上櫃,,RWSCCA
上櫃認購(售)權證,716209,瑞基國泰08購01,TW20Z7162098,2020/12/01,上櫃,,RWSCCA
上櫃認購(售)權證,716210,雙鴻國泰08購01,TW20Z7162106,2020/12/01,上櫃,,RWSCCA
上櫃認購(售)權證,716215,原相元富08購02,TW20Z7162155,2020/12/01,上櫃,,RWSCCA
上櫃認購(售)權證,716224,中美晶國票08購01,TW20Z7162247,2020/12/01,上櫃,,RWSCCA
上櫃認購(售)權證,716225,原相國票08購01,TW20Z7162254,2020/12/01,上櫃,,RWSCCA
上櫃認購(售)權證,716238,大宇資凱基08購01,TW20Z7162387,2020/12/01,上櫃,,RWSCCA
上櫃認購(售)權證,716280,雍智元大08購03,TW20Z7162809,2020/12/02,上櫃,,RWSCCA
上櫃認購(售)權證,716294,信驊元富08購02,TW20Z7162940,2020/12/02,上櫃,,RWSCCA
上櫃認購(售)權證,716297,合晶統一08購01,TW20Z7162973,2020/12/02,上櫃,,RWSCCA
上櫃認購(售)權證,716304,原相國票08購02,TW20Z7163047,2020/12/02,上櫃,,RWSCCA
上櫃認購(售)權證,716312,中美晶元大08購01,TW20Z7163120,2020/12/03,上櫃,,RWSCCA
上櫃認購(售)權證,716325,中美晶國泰08購01,TW20Z7163252,2020/12/03,上櫃,,RWSCCA
上櫃認購(售)權證,716326,優群國泰08購01,TW20Z7163260,2020/12/03,上櫃,,RWSCCA
